vaga_id,codigo_candidato,tech_overlap_count,cand_has_sap,is_sap_vaga,sap_pair,ingles_ok,espanhol_ok,vaga_ing_rank,cand_ing_rank,vaga_esp_rank,cand_esp_rank,vaga_sen_rank,cand_sen_rank,senioridade_gap,senioridade_ok,days_update,situacao_ord,len_cv_bin,ok_eng_sen,len_cv_pt_z
3820,23117,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,4,0,0,-0.90272915
3821,24144,0,0,0,0,1,1,1,3,1,3,0,3,3,1,22,2,1,1,-0.5941707
3821,23966,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5602655
3821,23869,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,2,1,0,-0.6711503
3822,22296,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
3822,15322,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,3,1,0.52299434
3823,23161,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5235882
3823,23143,1,1,0,0,0,0,1,0,1,0,0,0,0,1,29,4,2,0,0.33278415
3823,23130,1,1,0,0,0,0,1,0,1,0,0,0,0,1,32,5,2,0,-0.059151206
3823,19176,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.9396655
3824,23251,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,2,0,0,-0.803146
3824,21907,1,0,0,0,1,1,1,3,1,1,0,3,3,1,0,2,1,1,-0.58286893
3825,23740,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.00183547
3825,20036,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.41483572
3825,20012,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,4,3,0,1.3254169
3825,9637,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.39334434
3825,9291,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,3,0,2.2766812
3825,9211,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.3664761
3825,2644,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,0,-0.9063542
3826,18020,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.20377387
3826,9614,0,0,0,0,1,0,1,3,1,0,0,0,0,1,0,2,2,1,0.14257395
3826,9233,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.069742
3828,23318,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.2877446
3828,23303,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.07924163
3828,22836,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
3828,9038,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.0019317
3829,23116,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,4,3,0,0.66842407
3829,1337,1,0,0,0,1,0,1,3,1,0,0,0,0,1,7,4,3,1,0.75158775
3830,23303,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.07924163
3830,23145,1,0,0,0,1,1,1,5,1,1,0,0,0,1,0,2,2,1,-0.12013788
3831,22050,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.6368187
3831,21103,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.41824758
3832,23023,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.10840967
3833,23149,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.12039698
3833,23023,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.10840967
3834,23240,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,-0.18944092
3834,23227,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.70974684
3834,23226,0,0,0,0,1,1,1,5,1,1,0,0,0,1,0,2,1,1,-0.5847881
3834,23225,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.20479421
3834,23223,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.41440925
3834,23222,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.4719841
3834,23215,0,1,0,0,1,0,1,3,1,0,0,0,0,1,27,2,1,1,-0.3446797
3834,23211,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.13975596
3834,23200,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.7713732
3835,23699,0,0,0,0,1,1,1,3,1,1,0,3,3,1,0,2,1,1,-0.32506165
3835,23697,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,2,1,1,-0.47305027
3835,23403,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.7445049
3835,23401,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.4009751
3835,23385,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,4,1,0,-0.52124256
3835,23314,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.26983243
3835,23174,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,3,1,0.42234498
3836,23207,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.18283047
3836,23205,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,-0.024819545
3836,23201,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,2,1,1,-0.55194914
3836,23199,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4,2,0,-0.10371839
3836,23198,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.06324863
3836,23197,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,2,2,1,0.36754227
3837,23423,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,2,1,0,-0.5244411
3837,20537,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,4,3,0,0.62087154
3837,20343,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,4,2,0,0.24791457
3837,1677,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,4,3,0,0.83880293
3838,23392,5,0,0,0,0,1,5,0,0,0,0,0,0,1,1,4,1,0,-0.5771115
3838,23391,4,1,0,0,1,1,5,5,0,1,0,0,0,1,18,2,2,1,0.21742123
3838,23390,5,0,0,0,0,1,5,0,0,0,0,0,0,1,1,4,1,0,-0.5293457
3838,23297,4,0,0,0,1,1,5,6,0,3,0,0,0,1,4,4,1,1,-0.7199823
3838,21930,3,0,0,0,0,1,5,3,0,1,0,3,3,1,14,4,1,0,-0.44468933
3838,18850,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.37969697
3840,23265,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.7366609
3840,23237,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.09710795
3840,23036,1,0,0,0,0,1,5,3,0,3,0,0,0,1,0,2,3,0,0.46414006
3840,1677,1,0,0,0,0,1,5,0,0,0,0,0,0,1,2,4,3,0,0.83880293
3841,23297,2,0,0,0,1,1,6,6,0,3,0,0,0,1,0,2,1,1,-0.7199823
3841,22996,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,2,0,0,-0.9057145
3841,22113,4,0,0,0,1,1,6,6,0,0,0,0,0,1,0,2,2,1,0.022946242
3842,23621,3,0,0,0,0,1,6,0,0,0,0,0,0,1,3,2,3,0,1.0213364
3842,23513,5,1,0,0,0,1,6,0,0,0,0,0,0,1,0,2,3,0,2.6952715
3843,23723,3,0,0,0,0,1,6,0,0,0,0,0,0,1,0,4,2,0,-0.019062063
3843,23633,4,0,0,0,0,1,6,0,0,0,0,0,0,1,0,2,3,0,1.0931984
3843,23297,2,0,0,0,1,1,6,6,0,3,0,0,0,1,0,2,1,1,-0.7199823
3844,23298,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,1,-0.76454955
3845,23162,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.19477192
3845,23159,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.17003606
3845,23158,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,-0.26300877
3845,23152,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,1,-0.24147151
3845,23151,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20,4,2,1,-0.18581584
3845,23147,0,0,0,0,1,1,0,5,0,0,0,0,0,1,20,5,2,1,0.12594122
3845,18545,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,4,2,1,-0.08857834
3846,23668,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,1.0000125
3846,23407,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.33742955
3846,23239,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.45385867
3846,23019,1,1,0,0,0,1,5,3,0,3,0,0,0,1,0,2,3,0,2.373492
3846,19464,0,0,0,0,1,1,5,5,0,0,0,0,0,1,0,2,1,1,-0.55706686
3846,2061,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.6891084
3847,23306,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.10840967
3847,23297,2,0,0,0,1,1,1,6,1,3,0,0,0,1,0,2,1,1,-0.7199823
3847,21645,2,0,0,0,1,1,1,6,1,1,0,3,3,1,0,2,1,1,-0.6063253
3848,23941,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,0.024438923
3848,23876,0,0,0,0,1,1,5,5,0,0,0,0,0,1,6,3,3,1,0.69635856
3848,23870,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,3,2,0,0.024652163
3848,23266,0,1,0,0,0,1,5,0,0,0,0,0,0,1,21,4,2,0,0.029130206
3848,23263,0,1,0,0,0,1,5,3,0,1,0,0,0,1,21,4,2,0,0.20611951
3848,23260,0,0,0,0,1,1,5,6,0,3,0,0,0,1,21,4,1,1,-0.52636033
3848,23243,0,0,0,0,0,1,5,1,0,1,0,0,0,1,22,2,1,0,-0.44106427
3849,24902,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.14402077
3849,24843,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.6090975
3849,24340,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.0926299
3849,24321,4,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.50674224
3849,24274,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.14167513
3849,23185,2,0,0,0,0,1,5,3,0,3,0,0,0,1,22,2,3,0,0.39995477
3849,22385,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.9057145
3849,21394,4,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.04806272
3850,22327,0,0,0,0,1,1,0,0,0,0,0,0,0,1,9,4,0,1,-0.9057145
3850,19734,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,4,3,1,0.69038785
3850,19521,1,1,0,0,1,1,0,0,0,0,0,0,0,1,10,4,3,1,0.71256477
3851,23189,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,0,-0.56175816
3851,23187,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,0,-0.6103769
3852,23434,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.0735803
3852,23323,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.07007231
3852,23297,2,0,0,0,1,1,1,6,1,3,0,0,0,1,0,2,1,1,-0.7199823
3852,23230,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.45215276
3852,21136,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.2148165
3852,19574,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.3141864
3853,23451,2,1,0,0,1,1,5,5,1,1,0,0,0,1,0,2,1,1,-0.66432667
3853,23217,2,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,1.1865976
3854,23181,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.59165764
3854,15408,1,1,0,0,1,1,1,3,1,3,0,0,0,1,0,2,3,1,0.48802295
3855,23202,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5943839
3855,22584,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
3856,23297,1,0,0,0,1,1,1,6,1,3,0,0,0,1,0,2,1,1,-0.7199823
3856,23210,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.44426286
3856,22549,0,0,0,0,0,0,1,0,1,0,0,0,0,1,9,5,0,0,-0.9057145
3856,22493,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,4,0,0,-0.9057145
3856,19264,1,0,0,0,0,0,1,0,1,0,0,0,0,1,48,5,2,0,0.20334738
3857,23365,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.3237822
3857,23361,1,1,0,0,1,0,1,5,1,0,0,0,0,1,0,2,1,1,-0.64726746
3857,23358,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.7470638
3857,23282,1,0,0,0,1,1,1,3,1,1,0,0,0,1,0,2,1,1,-0.46388096
3857,22051,1,1,0,0,1,1,1,5,1,1,0,0,0,1,0,2,2,1,0.13361786
3858,23363,1,1,0,0,1,1,1,6,1,1,0,0,0,1,0,2,2,1,0.15046383
3858,23282,2,0,0,0,1,1,1,3,1,1,0,0,0,1,0,2,1,1,-0.46388096
3858,23179,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.0506216
3858,21820,2,0,0,0,1,0,1,5,1,0,0,0,0,1,51,4,1,1,-0.28262684
3858,20306,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.3685626
3858,1677,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.83880293
3859,23517,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.6250905
3859,23301,2,0,0,0,1,1,1,3,1,1,0,0,0,1,6,2,1,1,-0.66198105
3859,23297,2,0,0,0,1,1,1,6,1,3,0,0,0,1,0,2,1,1,-0.7199823
3859,23258,2,0,0,0,0,0,1,0,1,0,0,0,0,1,6,2,1,0,-0.24381715
3859,23233,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.07561655
3859,22837,0,0,0,0,0,0,1,0,1,0,0,0,0,1,56,2,0,0,-0.9057145
3859,22583,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,5,0,0,-0.9057145
3859,22493,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,-0.9057145
3859,20792,2,0,0,0,1,0,1,3,1,0,0,3,3,1,0,2,1,1,-0.69034195
3859,19264,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.20334738
3860,23645,0,0,0,0,1,0,1,5,1,0,0,0,0,1,33,4,2,1,-0.0011498918
3860,23363,1,1,0,0,1,1,1,6,1,1,0,0,0,1,0,2,2,1,0.15046383
3860,23232,1,1,0,0,1,1,1,3,1,3,0,0,0,1,0,2,3,1,2.3783965
3861,24280,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,2,3,1,0.91642237
3861,23493,1,0,0,0,1,1,1,5,1,1,0,0,0,1,27,4,1,1,-0.30459058
3861,23220,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,4,2,0,0.2587898
3861,21504,0,1,0,0,1,1,1,3,1,1,0,0,0,1,0,4,3,1,0.7795222
3861,20279,1,0,0,0,0,0,1,0,1,0,0,0,0,1,29,4,2,0,-0.03654775
3861,16376,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.6630931
3862,23301,1,0,0,0,1,1,1,3,1,1,0,0,0,1,12,2,1,1,-0.66198105
3862,23253,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.18325695
3862,23251,0,0,0,0,0,0,1,0,1,0,0,0,0,1,12,2,0,0,-0.803146
3863,22583,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,4,0,0,-0.9057145
3863,22493,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
3863,19264,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.20334738
3864,23534,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.25239262
3864,22262,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,4,0,0,-0.9057145
3864,18062,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.107556716
3865,21826,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0,2,1,1,-0.6651796
3866,15826,0,1,0,0,1,0,0,0,6,0,0,0,0,1,0,2,3,1,0.40997705
3866,12755,0,1,0,0,1,0,0,0,6,0,0,0,0,1,22,2,3,1,0.6276952
3867,23208,2,1,0,0,1,1,5,5,0,5,0,0,0,1,0,2,3,1,0.8072434
3867,22352,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.9057145
3867,17042,1,1,0,0,0,1,5,0,0,0,0,0,0,1,16,4,2,0,0.1720011
3867,12797,2,1,0,0,1,1,5,6,0,1,0,0,0,1,14,4,3,1,3.61327
3867,12452,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,4,0,0,-0.9059277
3867,6067,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,2.2246504
3867,833,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,0.36199802
3869,21930,1,0,0,0,1,1,1,3,1,1,0,3,3,1,0,2,1,1,-0.44468933
3869,9371,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.40656522
3871,23194,0,1,0,0,1,1,5,6,0,3,0,0,0,1,15,2,3,1,1.5700033
3871,14303,0,1,0,0,1,1,5,6,0,1,0,0,0,1,0,2,3,1,0.8038316
3871,14235,0,1,0,0,0,1,5,0,0,0,0,0,0,1,1,2,0,0,-0.9050748
3872,23975,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,-0.34915778
3872,23974,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.041452274
3872,23347,3,0,0,0,1,1,0,0,0,0,0,0,0,1,10,4,3,1,0.8884879
3872,23321,2,1,0,0,1,1,0,0,0,0,0,0,0,1,20,2,1,1,-0.31930414
3872,23304,3,0,0,0,1,1,0,1,0,0,0,3,3,1,0,2,0,1,-0.83086723
3872,23297,2,0,0,0,1,1,0,6,0,3,0,0,0,1,0,2,1,1,-0.7199823
3872,21441,2,0,0,0,1,1,0,3,0,0,0,0,0,1,0,4,1,1,-0.5037569
3872,20331,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,1,0.56457615
3872,20168,3,0,0,0,1,1,0,0,0,0,0,0,0,1,9,2,1,1,-0.7033496
3874,23458,1,0,0,0,1,1,5,5,0,3,0,0,0,1,2,2,1,1,-0.69503325
3874,23440,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.504823
3874,23192,1,0,0,0,0,1,5,0,0,0,0,0,0,1,10,2,3,0,0.58526045
3874,23145,1,0,0,0,1,1,5,5,0,1,0,0,0,1,5,4,2,1,-0.12013788
3874,23122,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,4,2,0,0.13233842
3874,2644,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,2,0,0,-0.9063542
3875,23069,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,2,3,1,1.0752863
3875,23068,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.27115774
3875,22828,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
3876,23249,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,2,1,1,-0.41846082
3876,23238,1,0,0,0,1,1,1,1,1,1,0,3,3,1,0,2,2,1,0.1438534
3876,17701,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.14444725
3876,9787,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,2.0097044
3877,22741,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,1,-0.9057145
3878,13932,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,3,1,1.2194365
3879,21359,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,2,1,0.058557343
3880,23345,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.2698783
3880,23317,0,0,0,0,1,1,1,5,1,3,0,0,0,1,0,2,2,1,-0.09518878
3880,23249,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,2,1,1,-0.41846082
3880,19039,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.042564332
3881,23018,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.6200186
3881,22877,0,0,0,0,0,1,5,0,0,0,0,0,0,1,9,5,0,0,-0.9057145
3882,22880,0,0,0,0,1,1,0,0,0,0,0,0,0,1,16,5,0,1,-0.9057145
3883,21762,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,2,1,0.17605264
3884,20645,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,3,1,0.69550556
3885,23352,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.371548
3885,23297,0,0,0,0,1,1,1,6,1,3,0,0,0,1,0,2,1,1,-0.7199823
3885,23283,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.2289362
3885,15217,0,0,0,0,1,1,1,3,1,1,0,3,3,1,0,2,2,1,0.115492456
3885,14098,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.21806096
3887,23295,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,-0.651319
3888,23592,1,1,0,0,1,1,0,3,0,3,0,0,0,1,1,2,3,1,0.38865304
3888,18994,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,0.015696079
3889,9677,0,0,0,0,1,1,0,0,0,0,0,0,0,1,36,4,0,1,-0.9063542
3890,24324,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,-0.6760549
3890,24312,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.07365153
3890,23679,0,0,0,0,1,1,0,5,0,1,0,0,0,1,0,2,2,1,-0.10670375
3890,23377,0,0,0,0,1,1,0,1,0,0,0,3,3,1,6,4,1,1,-0.59630305
3890,12476,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,4,3,1,1.2804233
3891,23228,0,0,0,0,1,1,3,6,0,5,0,0,0,1,2,4,3,1,0.61340815
3891,22512,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,4,0,0,-0.9057145
3891,19474,0,1,0,0,1,1,3,3,0,1,0,0,0,1,3,3,3,1,1.2976956
3891,19464,0,0,0,0,1,1,3,5,0,0,0,0,0,1,3,3,1,1,-0.55706686
3892,23449,0,1,0,0,0,1,5,0,0,0,0,0,0,1,156,2,3,0,0.68441707
3893,23224,4,1,0,0,0,0,5,0,1,0,0,0,0,1,1,4,3,0,1.3369318
3893,22989,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,4,0,0,-0.9057145
3893,19227,5,1,0,0,0,0,5,0,1,0,0,0,0,1,3,3,3,0,1.6410123
3893,14152,5,1,0,0,0,0,5,0,1,0,0,0,0,1,3,3,3,0,0.524487
3893,530,2,1,0,0,0,0,5,0,1,0,0,0,0,1,1,4,3,0,0.56201726
3894,23443,3,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,2,0,-0.022047423
3894,23376,4,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,0.8959513
3894,9949,0,0,0,0,0,0,5,0,1,0,0,0,0,1,3,3,0,0,-0.906141
3895,28003,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.3764525
3895,28002,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.14380753
3895,27999,0,0,0,0,0,1,5,0,0,0,0,0,0,1,17,2,3,0,0.75393337
3895,27976,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.3244219
3895,27965,0,0,0,0,0,1,5,3,0,1,0,0,0,1,0,2,1,0,-0.47454298
3895,27905,0,0,0,0,1,1,5,6,0,1,0,3,3,1,0,2,1,1,-0.4672928
3895,27734,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.1303734
3895,27713,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.5247002
3895,27603,0,0,0,0,0,1,5,0,0,0,0,0,0,1,7,4,3,0,1.085735
3895,27598,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,4,2,0,0.25623092
3895,27591,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.014157539
3895,27451,0,0,0,0,0,1,5,0,0,0,0,0,0,1,9,4,1,0,-0.4540719
3895,27222,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.4901095
3895,27211,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,0.21742123
3895,26857,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,0.24919401
3895,26845,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4,2,3,0,0.6897481
3895,26842,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,4,2,0,-0.18837471
3895,26680,0,1,0,0,0,1,5,0,0,0,0,0,0,1,4,2,1,0,-0.30181846
3895,26676,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,2,1,0,-0.4284831
3895,26660,0,0,0,0,0,1,5,0,0,0,0,0,0,1,26,4,1,0,-0.6421497
3895,26658,0,0,0,0,0,1,5,0,0,0,0,0,0,1,7,2,1,0,-0.27196485
3895,26655,0,0,0,0,0,1,5,0,0,0,0,0,0,1,14,4,1,0,-0.604193
3895,26205,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4,4,2,0,0.07455035
3895,25519,0,0,0,0,0,1,5,0,0,0,0,0,0,1,13,2,2,0,0.22765675
3895,25332,0,0,0,0,0,1,5,3,0,1,0,3,3,1,0,2,1,0,-0.42293885
3896,23271,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,3,1,0.42660978
3896,23262,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,1,0.95949686
3896,23261,0,0,0,0,1,1,0,5,0,3,0,0,0,1,1,2,3,1,0.9029882
3897,20012,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,1.3254169
3897,9211,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,0.3664761
3898,23836,1,1,0,0,0,1,5,3,0,3,0,0,0,1,0,2,3,0,0.57182634
3898,22836,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.9057145
3898,17632,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.8609341
3898,9050,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.9063542
3900,23297,3,0,0,0,1,1,0,6,0,3,0,0,0,1,0,2,1,1,-0.7199823
3900,23291,3,0,0,0,1,1,0,3,0,1,0,0,0,1,0,2,1,1,-0.55791986
